2024-07-23 00:14:11,MSSM1ARCOR1,15063,61.00,14.43,95.72,0.35,0.13,0.10,1.30,0.00,2.36,0.00
2024-07-23 00:14:11,MSSM3AROLL1,8476,61.99,22.99,97.09,0.22,0.08,0.00,1.22,0.02,1.34,0.00
2024-07-23 00:14:12,MSSM3ARCOR1,7727,62.48,21.96,96.97,0.05,0.12,0.00,1.26,0.02,1.55,0.00
2024-07-23 00:14:13,MSSM1PYASU1,308,50.00,22.40,98.37,0.00,0.00,0.00,0.32,0.00,1.29,0.00
2024-07-23 00:14:14,MSSM1PYOLL2,154,56.49,20.77,97.40,0.00,0.00,0.00,0.64,0.00,1.94,0.00
2024-07-23 00:14:14,MSSM2ARCOR2,18405,65.74,19.71,96.93,0.03,0.08,0.00,1.17,0.01,1.74,0.00
2024-07-23 00:14:15,MSSM2AROLL1,18559,65.70,19.39,97.58,0.01,0.13,0.00,0.94,0.01,1.30,0.00
2024-07-23 00:16:02,MSSMAR03,5757,60.69,25.36,97.88,0.03,0.12,0.00,0.88,0.03,1.04,0.00
2024-07-23 00:16:03,MSSNEU03,2092,59.27,25.23,95.41,0.09,0.00,0.00,2.62,0.23,1.62,0.00
2024-07-23 00:16:05,MSSBAH03,1880,55.47,23.61,90.31,6.22,0.10,0.00,1.48,0.05,1.80,0.00
2024-07-23 00:16:05,MSSGRA02,359,60.72,23.39,94.42,0.00,0.00,0.00,3.34,0.00,2.22,0.00
2024-07-23 00:16:06,MSSMON04,1041,64.16,19.59,97.02,0.00,0.00,0.19,0.95,0.00,1.82,0.00
2024-07-23 00:16:08,MSSMON05,260,74.23,13.07,98.07,0.00,0.38,0.00,0.38,0.00,1.15,0.00
2024-07-23 00:16:08,MSSOLL02,886,67.49,15.34,89.27,1.12,2.82,0.00,3.83,0.00,2.93,0.00
2024-07-23 00:16:09,MSSCOR06,522,67.04,13.40,88.69,0.19,3.44,0.00,4.59,0.00,3.06,0.00
2024-07-23 00:16:10,MSSM1ARCOR1,1080,59.90,14.35,95.18,0.09,0.00,0.09,2.03,0.00,2.59,0.00
2024-07-23 00:16:10,MSSM1AROLL2,14565,60.92,15.67,96.34,0.15,0.21,0.08,1.23,0.01,1.94,0.00
2024-07-23 00:16:11,MSSM3AROLL1,113,63.71,19.46,92.98,0.00,0.00,0.00,1.75,0.00,5.26,0.00
2024-07-23 00:16:12,MSSM3ARCOR1,8914,62.50,21.99,96.82,0.06,0.16,0.00,1.32,0.02,1.59,0.00
2024-07-23 00:16:13,MSSM1PYASU1,549,46.08,23.13,97.99,0.54,0.00,0.00,0.18,0.00,1.27,0.00
2024-07-23 00:16:13,MSSM1PYOLL2,403,48.63,23.32,96.02,0.00,0.24,0.00,0.74,0.00,2.97,0.00
2024-07-23 00:16:14,MSSM2ARCOR2,21393,65.34,19.91,96.86,0.03,0.08,0.00,1.20,0.01,1.79,0.00
2024-07-23 00:16:15,MSSM2AROLL1,21483,65.49,19.56,97.53,0.01,0.13,0.00,0.95,0.01,1.34,0.00
2024-07-23 00:18:02,MSSMAR03,6414,60.69,25.14,97.84,0.04,0.10,0.00,0.84,0.03,1.12,0.00
2024-07-23 00:18:04,MSSNEU03,2575,60.31,24.73,95.92,0.07,0.00,0.00,2.21,0.19,1.59,0.00
2024-07-23 00:18:05,MSSGRA02,430,60.46,24.18,94.88,0.00,0.00,0.00,3.25,0.00,1.86,0.00
2024-07-23 00:18:06,MSSBAH03,2479,58.04,22.67,91.24,5.56,0.12,0.00,1.37,0.04,1.65,0.00
2024-07-23 00:18:07,MSSMON04,1189,64.92,18.58,96.72,0.00,0.00,0.25,0.92,0.00,2.10,0.00
2024-07-23 00:18:08,MSSMON05,416,71.87,13.70,96.63,0.00,0.24,0.00,0.72,0.00,2.40,0.00
2024-07-23 00:18:09,MSSOLL02,1153,66.78,15.09,87.85,1.30,2.51,0.00,4.68,0.00,3.64,0.00
2024-07-23 00:18:10,MSSCOR06,786,66.92,13.10,88.67,0.50,2.79,0.00,4.70,0.00,3.30,0.00
2024-07-23 00:18:10,MSSM1AROLL2,1077,59.23,16.43,96.75,0.00,0.18,0.09,0.64,0.00,2.31,0.00
2024-07-23 00:18:11,MSSM1ARCOR1,2919,59.50,15.38,95.85,0.06,0.06,0.03,1.61,0.00,2.36,0.00
2024-07-23 00:18:12,MSSM3ARCOR1,707,61.24,23.19,96.88,0.00,0.28,0.00,0.99,0.00,1.83,0.00
2024-07-23 00:18:12,MSSM3AROLL1,1238,62.35,21.89,96.69,0.24,0.00,0.00,1.85,0.00,1.21,0.00
2024-07-23 00:18:13,MSSM1PYASU1,790,46.83,22.91,98.22,0.37,0.00,0.00,0.25,0.00,1.13,0.00
2024-07-23 00:18:14,MSSM1PYOLL2,635,51.33,23.30,96.69,0.00,0.15,0.00,0.78,0.00,2.36,0.00
2024-07-23 00:18:15,MSSM2ARCOR2,370,69.18,17.83,97.03,0.00,0.00,0.00,1.88,0.00,1.07,0.00
2024-07-23 00:18:15,MSSM2AROLL1,359,66.85,20.05,98.05,0.00,0.00,0.00,0.27,0.00,1.67,0.00
2024-07-23 00:20:03,MSSMAR03,7068,60.58,25.29,97.89,0.04,0.09,0.00,0.83,0.02,1.10,0.00
2024-07-23 00:20:05,MSSNEU03,3004,60.38,24.70,96.10,0.06,0.00,0.00,1.96,0.16,1.69,0.00
2024-07-23 00:20:07,MSSGRA02,505,61.18,24.15,95.04,0.00,0.00,0.00,3.36,0.00,1.58,0.00
2024-07-23 00:20:08,MSSBAH03,3074,58.49,22.44,91.63,5.36,0.09,0.00,1.30,0.03,1.56,0.00
2024-07-23 00:20:09,MSSMON04,90,72.22,20.00,96.66,0.00,0.00,0.00,2.22,0.00,1.11,0.00
2024-07-23 00:20:10,MSSMON05,578,69.72,14.18,95.50,0.00,1.55,0.00,0.86,0.00,2.07,0.00
2024-07-23 00:20:11,MSSOLL02,1404,67.30,15.17,88.46,1.21,2.27,0.00,4.55,0.00,3.49,0.00
2024-07-23 00:20:12,MSSCOR06,1036,67.18,13.51,89.09,0.48,2.31,0.00,4.53,0.00,3.57,0.00
2024-07-23 00:20:12,MSSM1AROLL2,2951,59.67,15.18,96.13,0.10,0.10,0.16,0.94,0.00,2.54,0.00
2024-07-23 00:20:13,MSSM1ARCOR1,4804,59.82,16.00,95.94,0.04,0.08,0.06,1.60,0.02,2.24,0.00
2024-07-23 00:20:14,MSSM3AROLL1,2436,61.94,21.92,97.00,0.12,0.08,0.00,1.60,0.00,1.18,0.00
2024-07-23 00:20:15,MSSM1PYASU1,1033,46.46,22.94,97.96,0.29,0.00,0.00,0.38,0.00,1.35,0.00
2024-07-23 00:20:15,MSSM3ARCOR1,1894,59.92,24.07,97.51,0.05,0.26,0.00,0.95,0.00,1.21,0.00
2024-07-23 00:20:16,MSSM1PYOLL2,870,52.64,22.75,96.78,0.00,0.11,0.00,0.80,0.00,2.29,0.00
2024-07-23 00:20:17,MSSM2ARCOR2,3239,65.79,20.09,96.94,0.03,0.06,0.00,1.26,0.06,1.63,0.00
2024-07-23 00:20:18,MSSM2AROLL1,3179,64.07,19.69,97.32,0.00,0.18,0.00,0.94,0.00,1.54,0.00
2024-07-23 00:22:02,MSSMAR03,7696,60.60,25.32,97.75,0.06,0.09,0.00,0.85,0.02,1.20,0.00
2024-07-23 00:22:03,MSSNEU03,10,50.00,40.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-23 00:22:05,MSSGRA02,2,50.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-23 00:22:06,MSSBAH03,3611,58.21,22.48,91.71,5.31,0.08,0.00,1.27,0.02,1.57,0.00
2024-07-23 00:22:07,MSSMON04,215,71.16,19.53,96.74,0.00,0.00,0.46,1.86,0.00,0.93,0.00
